id,status,evidence_grade,formal_award,canonical_statement,canonical_scope,surviving_premises_json,evidence_refs_json,source_occurrence_count
E993-C3-G1-POINTWISE-ADDABILITY-BOUND,REFUTED,exact_counterevidence_source_adjudicated_no_formal_award,False,"For every full ordinary G1 tuple with i_r(U)>0, every independent r-set S of U has at most r addable vertices.",Literal full ordinary G1 scope at r=p-2; universal over all independent r-sets in each residual.,[],"[{""path"": ""cycles/cycle-3/stage6/C3-SYNTHESIS/CLAIMS.json"", ""sha256"": ""00ff9ed1decfe8b1793c92ca9dd34e727e7f8bcdd0171471a124b2319218b387""}, {""path"": ""cycles/cycle-3/stage6/C3-SYNTHESIS/PROOFS.md"", ""sha256"": ""4dd97736cd5a7d9118011b0d242bc18c013457910d1f734a7ac0c566e9cdf17d""}, {""path"": ""cycles/cycle-3/stage6/C3-SYNTHESIS/RECONCILIATION.json"", ""sha256"": ""5d712542b170ff03306a7523bcf5705c851af3f09a011b19ba11ea1d87c1c95f""}]",5
E993-C3-CLUSTER-GRAPH-EVERY-VERTEX-SR2,VERIFIED,independently_adjudicated_informal_proof_no_formal_award,False,"For every finite ordinary disjoint union C of complete graphs and every natural r with x(C)<r, every vertex a has Delta_r(C-a)<=0 and Delta_(r-1)(C-N_C[a])<=0.",All finite ordinary cluster graphs and natural ranks; matching forests in the forest subcase.,[],"[{""path"": ""cycles/cycle-3/stage6/C3-SYNTHESIS/CLAIMS.json"", ""sha256"": ""00ff9ed1decfe8b1793c92ca9dd34e727e7f8bcdd0171471a124b2319218b387""}, {""path"": ""cycles/cycle-3/stage6/C3-SYNTHESIS/PROOFS.md"", ""sha256"": ""4dd97736cd5a7d9118011b0d242bc18c013457910d1f734a7ac0c566e9cdf17d""}, {""path"": ""cycles/cycle-3/stage6/C3-SYNTHESIS/RECONCILIATION.json"", ""sha256"": ""5d712542b170ff03306a7523bcf5705c851af3f09a011b19ba11ea1d87c1c95f""}]",1
E993-C3-FOREST-WIDE-CROSSING-EDGE-DELTA-NONINCREASE,REFUTED,exact_counterevidence_source_adjudicated_no_formal_award,False,"For every pair J,U of finite ordinary forests on the same n-vertex set, every natural r>=1 with E(J) subset E(U), n>2r+1, x(J)<r and x(U)<r satisfies Delta_r(U)<=Delta_r(J).","A proposed stronger-premise forest edge-addition shortcut. Both forests must satisfy strict earlier descent and wide size at the same rank. No ambient G1 first-descent/Gamma alignment, connectivity of J, or nonnegative-target premise.",[],"[{""path"": ""cycles/cycle-3/stage6/C3-SYNTHESIS/CLAIMS.json"", ""sha256"": ""00ff9ed1decfe8b1793c92ca9dd34e727e7f8bcdd0171471a124b2319218b387""}, {""path"": ""cycles/cycle-3/stage6/C3-SYNTHESIS/PROOFS.md"", ""sha256"": ""4dd97736cd5a7d9118011b0d242bc18c013457910d1f734a7ac0c566e9cdf17d""}, {""path"": ""cycles/cycle-3/stage6/C3-SYNTHESIS/RECONCILIATION.json"", ""sha256"": ""5d712542b170ff03306a7523bcf5705c851af3f09a011b19ba11ea1d87c1c95f""}]",1
E993-C3-FOREST-WIDE-EARLIER-EVERY-VERTEX-SR2,REFUTED,exact_counterevidence_source_adjudicated_no_formal_award,False,"For every finite ordinary forest F and natural r>=1, if |F|>2r+1, x(F)<r and Delta_r(F)<0, then every vertex satisfies both SR2 signs.","Positive universal every-vertex strengthening with width, negative target and strict crossing; distinct from existential SR2.",[],"[{""path"": ""cycles/cycle-3/stage6/C3-SYNTHESIS/CLAIMS.json"", ""sha256"": ""00ff9ed1decfe8b1793c92ca9dd34e727e7f8bcdd0171471a124b2319218b387""}, {""path"": ""cycles/cycle-3/stage6/C3-SYNTHESIS/PROOFS.md"", ""sha256"": ""4dd97736cd5a7d9118011b0d242bc18c013457910d1f734a7ac0c566e9cdf17d""}, {""path"": ""cycles/cycle-3/stage6/C3-SYNTHESIS/RECONCILIATION.json"", ""sha256"": ""5d712542b170ff03306a7523bcf5705c851af3f09a011b19ba11ea1d87c1c95f""}]",4
E993-C3-G1-MATCHING-RESIDUAL-EVERY-VERTEX-SR2,VERIFIED,independently_adjudicated_informal_proof_no_formal_award,False,"Every exact ordinary G1 tuple whose residual components are all K1 or K2 has both SR2 signs at every residual vertex, hence its target Delta_(p-2)(U) is nonpositive.","Full frozen ordinary G1 guards, original neighborhoods, with the extra matching-forest residual hypothesis displayed. No assertion of applicability or RTree transport.",[],"[{""path"": ""cycles/cycle-3/stage6/C3-SYNTHESIS/CLAIMS.json"", ""sha256"": ""00ff9ed1decfe8b1793c92ca9dd34e727e7f8bcdd0171471a124b2319218b387""}, {""path"": ""cycles/cycle-3/stage6/C3-SYNTHESIS/PROOFS.md"", ""sha256"": ""4dd97736cd5a7d9118011b0d242bc18c013457910d1f734a7ac0c566e9cdf17d""}, {""path"": ""cycles/cycle-3/stage6/C3-SYNTHESIS/RECONCILIATION.json"", ""sha256"": ""5d712542b170ff03306a7523bcf5705c851af3f09a011b19ba11ea1d87c1c95f""}]",2
E993-C3-G1-EVERY-VERTEX-SR2,REFUTED,exact_counterevidence_source_adjudicated_no_formal_award,False,"For every exact ordinary G1 tuple defined in section2, every residual vertex a satisfies Delta_(p-2)(U-a)<=0 and Delta_(p-3)(U-N_U[a])<=0.","All original ambient tree, leaf, degree-two support, original-neighborhood deletions, p=x(T)+1, Gamma<0, width and strict-crossing guards; no extra negative-target premise. This is a new explicit scope derived from the admitted ambient controls, distinct from the forest and existential keys.",[],"[{""path"": ""cycles/cycle-3/stage6/C3-SYNTHESIS/CLAIMS.json"", ""sha256"": ""00ff9ed1decfe8b1793c92ca9dd34e727e7f8bcdd0171471a124b2319218b387""}, {""path"": ""cycles/cycle-3/stage6/C3-SYNTHESIS/PROOFS.md"", ""sha256"": ""4dd97736cd5a7d9118011b0d242bc18c013457910d1f734a7ac0c566e9cdf17d""}, {""path"": ""cycles/cycle-3/stage6/C3-SYNTHESIS/RECONCILIATION.json"", ""sha256"": ""5d712542b170ff03306a7523bcf5705c851af3f09a011b19ba11ea1d87c1c95f""}]",3
E993-C3-FOURTH-BAND-SIX-EDGE-COMPARATOR-SIGN,REFUTED,exact_counterevidence_source_adjudicated_no_formal_award,False,"For every feasible r>=4, the order-(2r+5) comparator H=6K2 disjoint union (2r-7)K1 has Delta_r(H)<=0.",Proposed natural six-edge comparator extension to the next band only; not a forest or G1 theorem.,[],"[{""path"": ""cycles/cycle-3/stage6/C3-SYNTHESIS/CLAIMS.json"", ""sha256"": ""00ff9ed1decfe8b1793c92ca9dd34e727e7f8bcdd0171471a124b2319218b387""}, {""path"": ""cycles/cycle-3/stage6/C3-SYNTHESIS/PROOFS.md"", ""sha256"": ""4dd97736cd5a7d9118011b0d242bc18c013457910d1f734a7ac0c566e9cdf17d""}, {""path"": ""cycles/cycle-3/stage6/C3-SYNTHESIS/RECONCILIATION.json"", ""sha256"": ""5d712542b170ff03306a7523bcf5705c851af3f09a011b19ba11ea1d87c1c95f""}]",2
E993-C3-SELECTED-SUBSET-AVERAGE-SR2-BRIDGE,CONDITIONAL,proved_informal_implication_with_surviving_premises_no_formal_award,False,"For a finite simple graph F, integer r, and nonempty L subset V(F), if Delta_r(F-v)<=0 for every v in L and sum_{v in L} Delta_(r-1)(F-N[v])<=0, then some v in L has both channels nonpositive and Delta_r(F)<=0.","Every finite simple graph, every integer r, and every nonempty selected vertex subset L; exact integer zero extension.","[""For a finite simple graph F, integer r, and nonempty L subset V(F), if Delta_r(F-v)<=0 for every v in L and sum_{v in L} Delta_(r-1)(F-N[v])<=0, then some v in L has both channels nonpositive and Delta_r(F)<=0."", ""Every finite simple graph, every integer r, and every nonempty selected vertex subset L; exact integer zero extension.""]","[{""path"": ""cycles/cycle-3/stage6/C3-SYNTHESIS/CLAIMS.json"", ""sha256"": ""00ff9ed1decfe8b1793c92ca9dd34e727e7f8bcdd0171471a124b2319218b387""}, {""path"": ""cycles/cycle-3/stage6/C3-SYNTHESIS/PROOFS.md"", ""sha256"": ""4dd97736cd5a7d9118011b0d242bc18c013457910d1f734a7ac0c566e9cdf17d""}, {""path"": ""cycles/cycle-3/stage6/C3-SYNTHESIS/RECONCILIATION.json"", ""sha256"": ""5d712542b170ff03306a7523bcf5705c851af3f09a011b19ba11ea1d87c1c95f""}]",1
E993-C3-G1-TERMINAL-AVERAGE-SLICE,CONDITIONAL,proved_informal_implication_with_surviving_premises_no_formal_award,False,Every full ordinary G1 tuple satisfies its target if every degree-at-most-one residual vertex u has Delta_r(U-u)<=0 and the sum over those u of Delta_(r-1)(U-N_U[u]) is nonpositive.,"Full frozen ordinary G1 tuple, original neighborhoods and r=p-2 retained; the two displayed terminal conditions are additional hypotheses; no RTree transport.","[""Every full ordinary G1 tuple satisfies its target if every degree-at-most-one residual vertex u has Delta_r(U-u)<=0 and the sum over those u of Delta_(r-1)(U-N_U[u]) is nonpositive."", ""Full frozen ordinary G1 tuple, original neighborhoods and r=p-2 retained; the two displayed terminal conditions are additional hypotheses; no RTree transport.""]","[{""path"": ""cycles/cycle-3/stage6/C3-SYNTHESIS/CLAIMS.json"", ""sha256"": ""00ff9ed1decfe8b1793c92ca9dd34e727e7f8bcdd0171471a124b2319218b387""}, {""path"": ""cycles/cycle-3/stage6/C3-SYNTHESIS/PROOFS.md"", ""sha256"": ""4dd97736cd5a7d9118011b0d242bc18c013457910d1f734a7ac0c566e9cdf17d""}, {""path"": ""cycles/cycle-3/stage6/C3-SYNTHESIS/RECONCILIATION.json"", ""sha256"": ""5d712542b170ff03306a7523bcf5705c851af3f09a011b19ba11ea1d87c1c95f""}]",1
E993-C3-PADDED-CONNECTOR-LIFT-CERTIFICATE,CONDITIONAL,proved_informal_implication_with_surviving_premises_no_formal_award,False,"For any h>=0, adding h new leaves at g in the common-connector tree preserves residual F and gives H_h=(1+z)^h(B+zC), A_h=H_h+zB, and T_h=(1+2z)H_h+z(1+z)B; recovery at r plus the displayed complete J history and Gamma_(h,r)<0 yields a full ordinary G1 counterexample at p=r+2.","Ordinary finite nonempty forests, one root per component, explicit b-g-s-v handle, exactly h additional g-leaves, integer ranks r>=1; implication only; no RTree transport.","[""For any h>=0, adding h new leaves at g in the common-connector tree preserves residual F and gives H_h=(1+z)^h(B+zC), A_h=H_h+zB, and T_h=(1+2z)H_h+z(1+z)B; recovery at r plus the displayed complete J history and Gamma_(h,r)<0 yields a full ordinary G1 counterexample at p=r+2."", ""Ordinary finite nonempty forests, one root per component, explicit b-g-s-v handle, exactly h additional g-leaves, integer ranks r>=1; implication only; no RTree transport.""]","[{""path"": ""cycles/cycle-3/stage6/C3-SYNTHESIS/CLAIMS.json"", ""sha256"": ""00ff9ed1decfe8b1793c92ca9dd34e727e7f8bcdd0171471a124b2319218b387""}, {""path"": ""cycles/cycle-3/stage6/C3-SYNTHESIS/PROOFS.md"", ""sha256"": ""4dd97736cd5a7d9118011b0d242bc18c013457910d1f734a7ac0c566e9cdf17d""}, {""path"": ""cycles/cycle-3/stage6/C3-SYNTHESIS/RECONCILIATION.json"", ""sha256"": ""5d712542b170ff03306a7523bcf5705c851af3f09a011b19ba11ea1d87c1c95f""}]",1
E993-C3-RECOVERY-RESTRICTED-UNBOUNDED-PADDING-RESCUE,OPEN,open_unresolved_no_formal_award,False,"For every fixed recovering forest/rank/root tuple, arbitrarily large numbers of added gateway leaves can retain x(T_h)=r+1 and hence rescue the same lift.","Positive universal mechanism claim for the explicit g-leaf padded common-connector family; fixed F,r,R with h unbounded.",[],"[{""path"": ""cycles/cycle-3/stage6/C3-SYNTHESIS/CLAIMS.json"", ""sha256"": ""00ff9ed1decfe8b1793c92ca9dd34e727e7f8bcdd0171471a124b2319218b387""}, {""path"": ""cycles/cycle-3/stage6/C3-SYNTHESIS/PROOFS.md"", ""sha256"": ""4dd97736cd5a7d9118011b0d242bc18c013457910d1f734a7ac0c566e9cdf17d""}, {""path"": ""cycles/cycle-3/stage6/C3-SYNTHESIS/RECONCILIATION.json"", ""sha256"": ""5d712542b170ff03306a7523bcf5705c851af3f09a011b19ba11ea1d87c1c95f""}]",1
E993-C3-THIRD-BAND-CROSSING-EDGE-DELTA-NONINCREASE,REFUTED,exact_counterevidence_source_adjudicated_no_formal_award,False,"For every natural r>=1 and finite forests F,G on the same 2r+4 vertices with E(F) subset E(G), x(F)<r and x(G)<r imply Delta_r(G)<=Delta_r(F).",Positive universal statement of the raw edge-addition shortcut strengthened by exact third-band order and strict crossing for both graphs.,[],"[{""path"": ""cycles/cycle-3/stage6/C3-SYNTHESIS/CLAIMS.json"", ""sha256"": ""00ff9ed1decfe8b1793c92ca9dd34e727e7f8bcdd0171471a124b2319218b387""}, {""path"": ""cycles/cycle-3/stage6/C3-SYNTHESIS/PROOFS.md"", ""sha256"": ""4dd97736cd5a7d9118011b0d242bc18c013457910d1f734a7ac0c566e9cdf17d""}, {""path"": ""cycles/cycle-3/stage6/C3-SYNTHESIS/RECONCILIATION.json"", ""sha256"": ""5d712542b170ff03306a7523bcf5705c851af3f09a011b19ba11ea1d87c1c95f""}]",5
E993-C3-ROOT-UNIFORM-PADDING-BOUND,VERIFIED,independently_adjudicated_informal_proof_no_formal_award,False,"For every fixed nonempty forest F and r>=1, set c=Delta_r(F)+Delta_(r-1)(F), M0=max(0,-c), h0=2r+3+(r+1)M0. Every root tuple and every integer h>=h0 satisfy Delta_(r+1)(T_h)>0.","Exact g-leaf common-connector construction; threshold uniform in roots, fixed F and rank; all h beyond the explicit threshold; no optimality or moving-rank claim.",[],"[{""path"": ""cycles/cycle-3/stage6/C3-SYNTHESIS/CLAIMS.json"", ""sha256"": ""00ff9ed1decfe8b1793c92ca9dd34e727e7f8bcdd0171471a124b2319218b387""}, {""path"": ""cycles/cycle-3/stage6/C3-SYNTHESIS/PROOFS.md"", ""sha256"": ""4dd97736cd5a7d9118011b0d242bc18c013457910d1f734a7ac0c566e9cdf17d""}, {""path"": ""cycles/cycle-3/stage6/C3-SYNTHESIS/RECONCILIATION.json"", ""sha256"": ""5d712542b170ff03306a7523bcf5705c851af3f09a011b19ba11ea1d87c1c95f""}]",5
E993-C3-PADDING-RESCUE-VACUITY-EQUIVALENCE,VERIFIED,independently_adjudicated_informal_proof_no_formal_award,False,"Under the proved padding obstruction, the original recovery-restricted unbounded-rescue universal holds if and only if there is no recovering finite forest/rank pair.","The ORIGINAL positive universal over recovering F,r,R, with arbitrarily large h retaining x(T_h)=r+1. No existence or nonexistence of recovery is asserted.",[],"[{""path"": ""cycles/cycle-3/stage6/C3-SYNTHESIS/CLAIMS.json"", ""sha256"": ""00ff9ed1decfe8b1793c92ca9dd34e727e7f8bcdd0171471a124b2319218b387""}, {""path"": ""cycles/cycle-3/stage6/C3-SYNTHESIS/PROOFS.md"", ""sha256"": ""4dd97736cd5a7d9118011b0d242bc18c013457910d1f734a7ac0c566e9cdf17d""}, {""path"": ""cycles/cycle-3/stage6/C3-SYNTHESIS/RECONCILIATION.json"", ""sha256"": ""5d712542b170ff03306a7523bcf5705c851af3f09a011b19ba11ea1d87c1c95f""}]",2
E993-C3-AVERAGE-HISTORY-LIFT-WITHOUT-RECOVERY,REFUTED,exact_counterevidence_source_adjudicated_no_formal_award,False,"For every nonempty forest F, h>=0 and r>=1, a negative root-tuple Gamma sum plus complete J history for every root tuple yields a full ordinary G1 counterexample.",Separate positive universal with the recovery antecedent deliberately absent; not an alias of the corrected T3 averaged-Gamma theorem.,[],"[{""path"": ""cycles/cycle-3/stage6/C3-SYNTHESIS/CLAIMS.json"", ""sha256"": ""00ff9ed1decfe8b1793c92ca9dd34e727e7f8bcdd0171471a124b2319218b387""}, {""path"": ""cycles/cycle-3/stage6/C3-SYNTHESIS/PROOFS.md"", ""sha256"": ""4dd97736cd5a7d9118011b0d242bc18c013457910d1f734a7ac0c566e9cdf17d""}, {""path"": ""cycles/cycle-3/stage6/C3-SYNTHESIS/RECONCILIATION.json"", ""sha256"": ""5d712542b170ff03306a7523bcf5705c851af3f09a011b19ba11ea1d87c1c95f""}]",4
E993-C3-ROOT-AVERAGE-RECOVERY-LIFT-SUFFICIENT,CONDITIONAL,proved_informal_implication_with_surviving_premises_no_formal_award,False,"For forest components F_i of orders n_i, let S_i=sum_j(n_i-j)i_j(F_i)z^j, Q=product_i S_i and M=product_i n_i. Across all one-root-per-component tuples, sum Gamma_(h,r)=Delta_(r+2)(mathcal H_h)+Delta_(r+1)(mathcal H_h)+M Delta_(r+1)(B), where mathcal H_h=(1+z)^h(MB+zQ). If F recovers at r, a negative sum plus valid J history for every root tuple guarantees a successful full-G1 lift root tuple.","All ordinary finite nonempty forests, all h>=0 and integer r>=1; sufficient criterion with explicit uniform-history premise; component-polynomial identity. Recovery x(F)<r and Delta_r(F)>0 is explicitly required for the full-G1 counterexample consequence, but not the identity.","[""For forest components F_i of orders n_i, let S_i=sum_j(n_i-j)i_j(F_i)z^j, Q=product_i S_i and M=product_i n_i. Across all one-root-per-component tuples, sum Gamma_(h,r)=Delta_(r+2)(mathcal H_h)+Delta_(r+1)(mathcal H_h)+M Delta_(r+1)(B), where mathcal H_h=(1+z)^h(MB+zQ). If F recovers at r, a negative sum plus valid J history for every root tuple guarantees a successful full-G1 lift root tuple."", ""All ordinary finite nonempty forests, all h>=0 and integer r>=1; sufficient criterion with explicit uniform-history premise; component-polynomial identity. Recovery x(F)<r and Delta_r(F)>0 is explicitly required for the full-G1 counterexample consequence, but not the identity.""]","[{""path"": ""cycles/cycle-3/stage6/C3-SYNTHESIS/CLAIMS.json"", ""sha256"": ""00ff9ed1decfe8b1793c92ca9dd34e727e7f8bcdd0171471a124b2319218b387""}, {""path"": ""cycles/cycle-3/stage6/C3-SYNTHESIS/PROOFS.md"", ""sha256"": ""4dd97736cd5a7d9118011b0d242bc18c013457910d1f734a7ac0c566e9cdf17d""}, {""path"": ""cycles/cycle-3/stage6/C3-SYNTHESIS/RECONCILIATION.json"", ""sha256"": ""5d712542b170ff03306a7523bcf5705c851af3f09a011b19ba11ea1d87c1c95f""}]",1
E993-C3-ROOT-TUPLE-AVERAGED-GAMMA-IDENTITY,VERIFIED,independently_adjudicated_informal_proof_no_formal_award,False,"For every nonempty finite ordinary forest F with nonempty components F_i of orders n_i, B=I(F), h>=0 and r>=1, let S_i=sum_j(n_i-j)i_j(F_i)z^j, Q=product S_i, M=product n_i, and mathcal H=(1+z)^h(MB+zQ). For the actual padded common-connector trees over all one-root-per-component tuples, sum_R Gamma_(h,r)(R)=Delta_(r+2)(mathcal H)+Delta_(r+1)(mathcal H)+M Delta_(r+1)(B).","Exact actual graph construction of III.1; identity without any recovery, Gamma sign or history hypothesis.",[],"[{""path"": ""cycles/cycle-3/stage6/C3-SYNTHESIS/CLAIMS.json"", ""sha256"": ""00ff9ed1decfe8b1793c92ca9dd34e727e7f8bcdd0171471a124b2319218b387""}, {""path"": ""cycles/cycle-3/stage6/C3-SYNTHESIS/PROOFS.md"", ""sha256"": ""4dd97736cd5a7d9118011b0d242bc18c013457910d1f734a7ac0c566e9cdf17d""}, {""path"": ""cycles/cycle-3/stage6/C3-SYNTHESIS/RECONCILIATION.json"", ""sha256"": ""5d712542b170ff03306a7523bcf5705c851af3f09a011b19ba11ea1d87c1c95f""}]",1
E993-C3-GRAPH-MATCHING5-THIRD-BAND-SIGN,VERIFIED,independently_adjudicated_informal_proof_no_formal_award,False,"Every finite simple graph G with |V(G)|=2r+4, r>=3, and matching number at least five has Delta_r(G)<=0.",Ordinary finite simple graphs; no crossing premise required; actual five-edge spanning clique union.,[],"[{""path"": ""cycles/cycle-3/stage6/C3-SYNTHESIS/CLAIMS.json"", ""sha256"": ""00ff9ed1decfe8b1793c92ca9dd34e727e7f8bcdd0171471a124b2319218b387""}, {""path"": ""cycles/cycle-3/stage6/C3-SYNTHESIS/PROOFS.md"", ""sha256"": ""4dd97736cd5a7d9118011b0d242bc18c013457910d1f734a7ac0c566e9cdf17d""}, {""path"": ""cycles/cycle-3/stage6/C3-SYNTHESIS/RECONCILIATION.json"", ""sha256"": ""5d712542b170ff03306a7523bcf5705c851af3f09a011b19ba11ea1d87c1c95f""}]",1
E993-C3-G1-PATH-FOREST-RESIDUAL-SLICE,VERIFIED,independently_adjudicated_informal_proof_no_formal_award,False,"For every full ordinary G1 tuple (T,v,s,g,p) with degree-two support and residual U of maximum degree at most two, b_v(T,p)-B_s(T,p)=Delta_(p-2)(U)<=0. Consequently every target-violating ordinary G1 tuple has a recovering residual at r=p-2 and residual maximum degree at least three.","Finite ordinary simple trees satisfying every frozen G1 guard, plus the structural hypothesis maxdeg(U)<=2 for the positive sign conclusion. No converse, arbitrary branching-forest result, RTree transport, or formal award.",[],"[{""path"": ""cycles/cycle-3/stage6/C3-SYNTHESIS/CLAIMS.json"", ""sha256"": ""00ff9ed1decfe8b1793c92ca9dd34e727e7f8bcdd0171471a124b2319218b387""}, {""path"": ""cycles/cycle-3/stage6/C3-SYNTHESIS/PROOFS.md"", ""sha256"": ""4dd97736cd5a7d9118011b0d242bc18c013457910d1f734a7ac0c566e9cdf17d""}, {""path"": ""cycles/cycle-3/stage6/C3-SYNTHESIS/RECONCILIATION.json"", ""sha256"": ""5d712542b170ff03306a7523bcf5705c851af3f09a011b19ba11ea1d87c1c95f""}]",1
E993-C3-SR2-DIAMETER-SELECTOR,CONDITIONAL,proved_informal_implication_with_surviving_premises_no_formal_award,False,"Let F be a finite simple graph on n vertices and r be natural. If D=Delta_r(F)<0, i_r(F)>0, n>=r+1, (r+1)(-D)>=i_r(F), and max_v B_v-min_v B_v<=1-D, then some vertex v satisfies A_v<=0 and B_v<=0. If no such vertex exists, both B_v<=D-1 and B_w>=1 occur and max B-min B>=2-D.",Finite ordinary simple graphs with the displayed factor-one and rooted-channel-diameter premises; no claim that the diameter premise holds universally for forests or G1.,"[""Let F be a finite simple graph on n vertices and r be natural. If D=Delta_r(F)<0, i_r(F)>0, n>=r+1, (r+1)(-D)>=i_r(F), and max_v B_v-min_v B_v<=1-D, then some vertex v satisfies A_v<=0 and B_v<=0. If no such vertex exists, both B_v<=D-1 and B_w>=1 occur and max B-min B>=2-D."", ""Finite ordinary simple graphs with the displayed factor-one and rooted-channel-diameter premises; no claim that the diameter premise holds universally for forests or G1.""]","[{""path"": ""cycles/cycle-3/stage6/C3-SYNTHESIS/CLAIMS.json"", ""sha256"": ""00ff9ed1decfe8b1793c92ca9dd34e727e7f8bcdd0171471a124b2319218b387""}, {""path"": ""cycles/cycle-3/stage6/C3-SYNTHESIS/PROOFS.md"", ""sha256"": ""4dd97736cd5a7d9118011b0d242bc18c013457910d1f734a7ac0c566e9cdf17d""}, {""path"": ""cycles/cycle-3/stage6/C3-SYNTHESIS/RECONCILIATION.json"", ""sha256"": ""5d712542b170ff03306a7523bcf5705c851af3f09a011b19ba11ea1d87c1c95f""}]",1
